id	author	title	date
10.2307/460157	Joseph H. Summers	Herbert's Form	1951
10.2307/458082	A. P. Coleman	An Unpublished Slovak Manuscript	1936
10.2307/462401	Barbara Nolan	"A Poet Ther Was": Chaucer's Voices in the General Prologue to the Canterbury Tales	1986
10.2307/459169	Sherman M. Kuhn	E and Æ in Farman's Mercian Glosses	1945
10.2307/823252	Bruce Robbins	The Sweatshop Sublime	2002
10.2307/461658	David G. Holborn - John T. Ogden	Distance in Wordsworth's Prelude	1973
10.2307/25501650	Susan Stanford Friedman	The Futures of Feminist Criticism: A Diary	2006
10.2307/457578	Charles Sears Baldwin	Cicero on Parnassus	1927
10.2307/456792	Walter Morris Hart	The Fabliau and Popular Literature	1908
10.2307/25501659		Minutes of the MLA Executive Council	2006
10.2307/457302	J. W. Rankin	The Hymns of St. Godric	1923
10.2307/25486277		Professional Notes and Comment	2005
10.2307/463562	H. C. G. von Jagemann	1899: Philology and Purism	2000
10.2307/460122	Hayward Keniston	Champions of the Great Tradition	1954
10.2307/2699051		Committees of the Association_ 1930-56	1956
10.2307/1261143	Joel Osborne Conarroe	A Local Pride: The Poetry of "Paterson"	1969
10.2307/2699446		Addendum to List of Members	1958
10.2307/463506	Roger Shattuck - Edward W. Said	Globalizing Literary Study	2001
10.2307/456387	E. H. Babbitt	The Preparation of Modern Language Teachers for American Institutions	1892
10.2307/460129	Morton Cronin	Hawthorne on Romantic Love and the Status of Women	1954
10.2307/458457	M. Ray Adams	Mary Hays_ Disciple of William Godwin	1940
10.2307/458196	Autrey Nell Wiley	Female Prologues and Epilogues in English Plays	1933
10.2307/462312	Kay Stockholder - Susan Hollis Merritt - Don Bialostosky	Dialogic Discourse	1987
10.2307/25501765		Delegate Assembly Bylaws	2007
10.2307/463374	Yves Bonnefoy	Igitur and the Photographer	1999
10.2307/1261431	Michael P. Predmore	The Structure of "Platero y Yo"	1970
10.2307/463225		Back Matter	1999
10.2307/457172	Martha Hale Shackford	Wordsworth's Italy	1923
10.2307/461233	Heinz W. Puppe	Psychologie und Mystik in Klein und Wagner von Hermann Hesse	1963
10.2307/461456	James J. Wilhelm	Guido Cavalcanti as a Mask for Ezra Pound	1974
10.2307/460576	A. Kent Hieatt	Scudamour's Practice of Maistrye upon Amoret	1962
10.2307/462585	G. Burns Cooper - Barbara Herrnstein Smith	Presidential Address	1989
10.2307/25486234		Divisions and Discussion Groups	2005
10.2307/457109		Acts of the Executive Council	1919
10.2307/460748	Jost Hermand	Schillers Abhandlung "Über naive und sentimentalische Dichtung" im Lichte der deutschen Popularphilosophie des 18. Jahrhunderts	1964
10.2307/2699347		Front Matter	1960
10.2307/459813	Joseph Slater	George Ripley and Thomas Carlyle	1952
10.2307/461656	Stirling Haig	Hemingway and Stendhal	1973
10.2307/457328	John R. Reinhard	Florismondo: Ex Damnatissima Amadisi Bibliotheca	1923
10.2307/459535	Brents Stirling	Or Else This Were a Savage Spectacle	1951
10.2307/461149	Porter Williams_ Jr.	The Matter of Conscience in Conrad's The Secret Sharer	1964
10.2307/823145	Christine Ferguson	Decadence as Scientific Fulfillment	2002
10.2307/462084	Linda H. Peterson	Newman's Apologia pro vita sua and the Traditions of the English Spiritual Autobiography	1985
10.2307/456653	Killis Campbell	The Poe Canon	1912
10.2307/460613	Margaret Louise Switten	Text and Melody in Peirol's Cansos	1961
10.2307/460078	Leon Edel	Henry James and Vernon Lee	1954
10.2307/462820	Ignacio Navarrete	Decentering Garcilaso: Herrera's Attack on the Canon	1991
10.2307/463129		Front Matter	1996
10.2307/462746		Back Matter	1990
10.2307/1261493		Professional Notes and Comment	2004
10.2307/2699118		Front Matter	1953
10.2307/462691	Clair James - Peter Schwenger	Narrative against Nuclear War?	1991
10.2307/1261525	Lauren M. E. Goodlad	Beyond the Panopticon: Victorian Britain and the Critical Imagination	2003
10.2307/1261112		Front Matter	1969
10.2307/458351	Hans W. Hausermann	Aldous Huxley as Literary Critic	1933
10.2307/25501658	Robert F. Fleissner	Shakespeare at Oxford?	2006
10.2307/460926	Donald R. Howard	Chaucer the Man	1965
10.2307/462930	Lauren Berlant - Michael Warner	Guest Column: What Does Queer Theory Teach Us about X?	1995
10.2307/460816	Allen Austin	T. S. Eliot's Theory of Personal Expression	1966
10.2307/458104	Carleton Brown	Chaucer's Wreched Engendring	1935
10.2307/456134	Frederick H. Wilkens	The Manuscript_ Orthography_ and Dialect of the Hildebrandslied	1897
10.2307/457939		Back Matter	1932
10.2307/458981		The Philological Association of the Pacific Coast_ 1940	1940
10.2307/456661	H. Carrington Lancaster	The Sources and Mediæval Versions of the Peace-Fable	1907
10.2307/459234	Francis P. Magoun_ Jr.	Jóhann Sigurjónsson's Fjalla-Eyvindur: Source_ Chronology_ and Geography	1946
10.2307/459686	Edwin Wolf 2nd	"If Shadows Be a Picture's Excellence": An Experiment in Critical Bibliography	1948
10.2307/463489	Gerald Graff - Dominick Lacapra - Bruce Robbins - Joseph O. Aimone - Bryan C. Short - J. Hillis Miller - Ihab Hassan - Walter D. Mignolo	Today_ Tomorrow: The Intellectual in the Academy and in Society	1997
10.2307/457733	John S. P. Tatlock	St. Cecilia's Garlands and Their Roman Origin	1930
10.2307/25486311	John DeFrancis - Gang Zhou	The Chinese Renaissance and the Vernacular	2006
10.2307/457459	Erwin G. Gudde	E. Th. A. Hoffmann's Reception in England	1926
10.2307/456347		In Die Parasceues. In Nomine Eius Cuius Passionem Intendimus Designare. Precursor Primum Intrat et Dicit Rigmum	1890
10.2307/460910	William Kupersmith	Juvenal as Sublime Satirist	1972
10.2307/462799	Bruce Robbins	Death and Vocation: Narrativizing Narrative Theory	1992
10.2307/457701	William B. Cairns	British Republication of American Writings_ 1783-1833	1928
10.2307/461472	A. Harris Fairbanks	The Form of Coleridge's Dejection Ode	1975
10.2307/456353	Felix E. Schelling	Ben Jonson and the Classical School	1898
10.2307/1261346		The One Hundred Thirteen Presidents	2003
10.2307/462653		Program	1992
10.2307/460995		Front Matter	1971
10.2307/457310	W. Kurrelmeyer	Wieland's Teutscher Merkur and Contemporary English Journals	1923
10.2307/460637	Martin K. Nurmi	Blake's Revisions of the Tyger	1956
10.2307/458306		Back Matter	1933
10.2307/456800	Barry Cerf	A Classification of the Manuscripts of "Ogier Le Danois"	1908
10.2307/459894	Norman Friedman	Point of View in Fiction: The Development of a Critical Concept	1955
10.2307/459161		Reports	1946
10.2307/460346	W. R. Irwin	The Survival of Pan	1961
10.2307/458343	Hugh MacMullan	The Sources of Shirley's St. Patrick for Ireland	1933
10.2307/457209	Howard J. Savage	The First Visit of Erasmus to England	1922
10.2307/462010		Back Matter	1981
10.2307/459830	Carl Selmer	An Unpublished Middle Low German Version of Pseudo-Aristotelian Proverbs	1952
10.2307/463560	Calvin Thomas	1896: Literature and Personality	2000
10.2307/25486226	Rosemary G. Feal	Report of the Executive Director	2005
10.2307/458292	Mody C. Boatright	Scott's Theory and Practice concerning the Use of the Supernatural in Prose Fiction in Relation to the Chronology of the Waverley Novels	1935
10.2307/456189	Marion D. Learned - Kuno Francke - Henry Wood - Dr. Henneman	The Saga of Walter of Aquitaine: Discussion	1889
10.2307/458378	John W. Draper	Olivia's Household	1934
10.2307/25501648	Marianne Dekoven	"Jouissance"_ Cyborgs_ and Companion Species: Feminist Experiment	2006
10.2307/460666	William Mead	Les Liaisons Dangereuses and Moral 'Usefulness'	1960
10.2307/456166	George Hempl	The Origin of the Runes	1898
10.2307/456369	Albert B. Faust - Charles Sealsfield	Unpublished Letters of Charles Sealsfield	1894
10.2307/1261447	Dennis Porter	Stendhal and the Lesson of Napoleon	1970
10.2307/457101	William Witherle Lawrence	Beowulf and the Tragedy of Finnsburg	1915
10.2307/459140	Raymond A. Houk	Doctor Faustus and a Shrew	1947
10.2307/1261457		Professional Notes and Comment	1970
10.2307/460227	William Howard	Emily Dickinson's Poetic Vocabulary	1957
10.2307/456593	Ralph W. Truerlood	Montaigne: The Average Man	1906
10.2307/457744	Walter L. Bullock	Carew's Text of the Gerusalemme Liberata	1930
10.2307/460181	Albert H. Silverman	Bernard Shaw's Shakespeare Criticism	1957
10.2307/458096		Constitution of the Modern Language Association of America	1934
10.2307/462580	Betsy Bowden	The First Professor of English	1989
10.2307/459051	John F. Moore	The Originality of Rochester's Satyr against Mankind	1943
10.2307/459294	Marcel Françon	L'unité des Fleurs du mal	1945
10.2307/462903	E. Leo McMannus - Craig S. Abbott	PMLA's New Cover	1990
10.2307/458496	V. L. Dedeck-Héry	Jean de Meun et Chaucer_ Traducteurs de la Consolation de Boèce	1937
10.2307/459584		Volume Information	1951
10.2307/2699027	F. Peachy	Philological Association of the Pacific Coast	1958
10.2307/458992	R. H. Super - Robert F. Metzdorf	Extraordinary Action for Libel.- Yescombe v. Landor	1941
10.2307/463518	Gert Buelens	Henry James's Oblique Possession: Plottings of Desire and Mastery in The American Scene	2001
10.2307/461216	G. Thomas Tanselle	A Further Note on "Whiteness" in Melville and Others	1966
10.2307/460884	Gerald Prince	Le Comique dans l'œuvre romanesque de Sartre	1972
10.2307/460846	Bertrand A. Goldgar	Satires on Man and "The Dignity of Human Nature"	1965
10.2307/462236	Joel Conarroe	Editor's Column: What's in a Name?: Visions and Revisions	1982
10.2307/462821	David K. Herzberger	Narrating the past: History and the Novel of Memory in Postwar Spain	1991
10.2307/460987		Report of the Midwest Modern Language Association	1972
10.2307/462964	Joan Ramon Resina	Money_ Desire_ and History in Eduardo Mendoza's City of Marvels	1994
10.2307/462583	Elizabeth Jane Hinds - Raymond Leslie Williams	Interview with Gabriel García Márquez	1989
10.2307/25486132		Professional Notes and Comment	2004
10.2307/457842	Irene Cornwell	Balzac's Correspondence Again	1930
10.2307/2699368	Donald H. Menzel	Space-The New Frontier	1962
10.2307/2699196	John Harmon - James Simms - Hannelore Tierney	Manpower in the Neglected Languages_ Fall 1962	1964
10.2307/461305	Robert P. Creed	A New Approach to the Rhythm of Beowulf	1966
10.2307/25486264	Marianne Hirsch	Editor's Column: What's Wrong with These Terms? A Conversation with Barbara Kirshenblatt-Gimblett and Diana Taylor	2005
10.2307/457580	Raymond Jenkins	Drayton's Sirena Again	1927
10.2307/461368		Front Matter	1974
10.2307/458871	Helen C. White	Some Continuing Traditions in English Devotional Literature	1942
10.2307/460108	Donald M. Foerster	Critical Approval of Epic Poetry in the Age of Wordsworth	1955
10.2307/463603	Carolyn G. Heilbrun	Presidential Address 1984	2000
10.2307/25501638	Michel Feher	Triumphs and Travails of a Cold War Remedy	2006
10.2307/459158		American Bibliography for 1946	1946
10.2307/460616	Thomas P. Roche_ Jr.	The Challenge to Chastity: Britomart at the House of Busyrane	1961
10.2307/461123	John Reidy	Chaucer's Canon and the Unity of The Canon's Yeoman's Tale	1965
10.2307/458569	Geo. Winchester Stone Jr.	A Midsummer Night's Dream in the Hands of Garrick and Colman	1939
10.2307/457964	E. P. Kuhl	Malvolio's "Please One_ and Please All": (Tw. Night_ III_ iv_ 25)	1932
10.2307/823206	Sherif Hetata	The Self and Autobiography	2003
10.2307/459131	Emerson Grant Sutcliffe	Unique and Repeated Situations and Themes in Reade's Fiction	1945
10.2307/462110		Back Matter	1981
10.2307/460429	T. C. Dunham	Symbolism in Grillparzer's das Goldene Vließ	1960
10.2307/459555	Julian Harris	The Rôle of the Lion in Chrétien de Troyes' Yvain	1949
10.2307/459803	Millicent Bell	The Fallacy of the Fall in Paradise Lost	1953
10.2307/459704	Thomas Clark Pollock	The English Language in American Education	1951
10.2307/460808	Robert H. Spaethling	Die Schranken der Vernunft in Gellerts leben der schwedischen Gräfin von G.: Ein Beitrag zur Geistesgeschichte der Aufklärung	1966
10.2307/458210	Hyder E. Rollins	Thomas Deloney's Euphuistic Learning and the Forest	1935
10.2307/461241	Donald L. Guss	Donne's Conceit and Petrarchan Wit	1963
10.2307/459655	Margaret Schlauch	Chaucer's Prose Rhythms	1950
10.2307/463253	Charles S. Adams	Guest Column: The Real Small World(s)	2000
10.2307/463160		Back Matter	1996
10.2307/459573	Robert D. Mayo	Gothic Romance in the Magazines	1950
10.2307/459014	Vincent Luciani	Il Guicciardini E La Spagna	1941
10.2307/461963	Eleanor Berry - Jacob Korg	Hopkins' Linguistic Deviations	1978
10.2307/460239	J. Robert Loy	Notes on an Apocryphal Diderot Text-Le dialogue entre Diderot et l'abbé Barthélemy	1958
10.2307/456696		Papers Read by Title	1912
10.2307/459173	Leo Kirschbaum	An Hypothesis concerning the Origin of the Bad Quartos	1945
10.2307/462355	Don H. Bialostosky	Dialogics as an Art of Discourse in Literary Criticism	1986
10.2307/2699241	Theodor W. Alexander	South Central Modern Language Association	1964
10.2307/463103	Elizabeth Butler Cullingford	British Romans and Irish Carthaginians: Anticolonial Metaphor in Heaney_ Friel_ and McGuinness	1996
10.2307/462812	Thomas W. Ross - Geraldine Heng	Feminine Knots and the Other Sir Gawain	1992
10.2307/458221	H. Chonon Berkowitz	Un Joven de Provecho: An Unpublished Play by B. Pérez Galdós	1935
10.2307/2699349	John R. Ludington	The Foreign Language Program in Title III of the National Defense Education Act	1960
10.2307/823286		Back Matter	2002
10.2307/2699221	James Bryant Conant	Modern Foreign Languages in the High School Curriculum: Excerpts for the Record	1959
10.2307/25486268	Katherine Kolb	The Tenor of "Sarrasine"	2005
10.2307/458835	Hermann J. Weigand	Auf Den Spuren von Hauptmanns Florian Geyer II	1943
10.2307/459462	George H. Nettleton	Sheridan's Introduction to the American Stage	1950
10.2307/456727	William Guild Howard	Four Obscure Allusions in Herder	1907
10.2307/1261313	Wendell V. Harris	John Lane's Keynotes Series and the Fiction of the 1890's	1968
10.2307/456159		Proceedings of the Modern Language Association of America	1898
10.2307/463628		Procedures for Organizing Meetings at the MLA Convention	2001
10.2307/458881	Hermann J. Weigand	Auf Den Spuren von Hauptmanns Florian Geyer (I)	1942
10.2307/463183		Policies for Divisions_ Discussion Groups_ and Allied and Affiliate Organizations	1995
10.2307/25486342		Front Matter	2006
10.2307/463421		Back Matter	1998
10.2307/1261187	Silviano Santiago	"A Moratória" em processo	1968
10.2307/459741	Morris Greenhut	G. H. Lewes's Criticism of the Drama	1949
10.2307/458868	Dorothy Bethurum	Archbishop Wulfstan's Commonplace Book	1942
10.2307/823189	Susan Kirkpatrick	E Pluribus Unum?	2002
10.2307/458307		Volume Information	1936
10.2307/462332	Robert DeMaria_ Jr.	The Politics of Johnson's Dictionary	1989
10.2307/459788		Front Matter	1953
10.2307/460911	Ernest B. Smith - William White	Ernest Bramah on China: An Important Letter	1972
10.2307/459112	Jacques Fermaud	L'inquiétude chez Antoine de Saint Exupéry	1946
10.2307/459108	Hester Hastings	Man and Beast: Lamartine's Contribution to French Animal Literature	1946
10.2307/456640	Francis A. Wood	The Semasiology of Words for 'Smell' and 'See'	1899
10.2307/2699042	William Cullen Bryant_ II	English Language Teaching in Japanese Schools	1956
10.2307/457102		Front Matter	1919
10.2307/460439		Back Matter	1960
10.2307/1261445	J. Neale Carman	The Conquests of the Grail Castle and Dolorous Guard	1970
10.2307/458093		Address of Welcome by President Frank Aydelotte of Swarthmore College	1934
10.2307/462217	Carolyn G. Heilbrun	The Profession and Society_ 1958-83	1984
10.2307/459522		South-Central Modern Language Association	1949
10.2307/456468	Carleton F. Brown	The Author of The Pearl_ Considered in the Light of His Theological Opinions	1904
10.2307/458484	Paul Bunyan Anderson	Bernard Mandeville on Gin	1939
10.2307/463657		Back Matter	2000
10.2307/461174		Front Matter	1972
10.2307/458842	V. L. Dedeck-Héry	Le Boèce de Chaucer et les Manuscrits Français de la Consolatio de J. De Meun	1944
10.2307/460851	Philip Walker	The Ebauche of Germinal	1965
10.2307/456542		Back Matter	1903
10.2307/463355	Phyllis Franklin	Report of the Executive Director	1998
10.2307/458320	Sidney L. Gulick_ Jr.	The Publication of Chesterfield's Letters to His Son	1936
10.2307/462349		Abstracts	1990
10.2307/460216	Dorothy Clotelle Clarke	Nebrija on Versification	1957
